ID;airport_name;type;country;lat;long;elevation;service
ZA-0029;Amersfoort Airport;small_airport;ZA;-27.020000457763672;29.8700008392334;4500.0;no
ZA-0030;Dasville Airport;small_airport;ZA;-26.816668;28.466667;5250.0;no
ZA-0031;Evander Landing Strip Airport;small_airport;ZA;-26.489999771118164;29.07999992370605;5288.0;no
ZA-0033;Mooivlei Airport;small_airport;ZA;-26.24799919128418;29.71540069580078;5600.0;no
ZA-0035;Blesbokfontain Airport;small_airport;ZA;-26.17569923400879;29.18219947814941;5294.0;no
ZA-0036;Forel Airport;small_airport;ZA;-25.950000762939453;30.11666679382324;6464.0;no
ZA-0037;Benics Airport;small_airport;ZA;-25.8188991547;29.2217006683;5100.0;no
ZA-0038;Hippo Pools Airport;small_airport;ZA;-24.1997222222;30.8125;1145.0;no
ZA-0039;Blackie Swart Airport;small_airport;ZA;-25.57550048828125;30.975860595703125;3300.0;no
ZA-0040;Lavino Airport;small_airport;ZA;-24.833334;30.1;2550.0;no
ZA-0041;Londolozi Airstrip;small_airport;ZA;-24.808094;31.504564;1176.0;no
ZA-0042;Adamsfontein Airport;small_airport;ZA;-30.580979;25.263259;3970.0;no
ZA-0043;Bosluispan  Airport;small_airport;ZA;-29.850276947021484;18.96555519104004;2874.0;no
ZA-0044;Bateleur Airport;small_airport;ZA;-29.139166;23.648333;3368.0;no
ZA-0045;John Weston Airport;small_airport;ZA;-28.733333587646484;24.66666603088379;3936.0;no
ZA-0047;Augrabies Airport;small_airport;ZA;-28.627087;20.324893;2200.0;no
ZA-0048;Barkly West Airport;small_airport;ZA;-28.532047;24.537843;3800.0;no
ZA-0049;Baken Mine Airport;small_airport;ZA;-28.40925025939941;16.779722213745117;135.0;no
ZA-0051;Bells Bank Airport;small_airport;ZA;-28.104999542236328;24.37833404541016;3875.0;no
ZA-0052;Dippiesfield Airport;small_airport;ZA;-28.03222274780273;23.202777862548828;4500.0;no
ZA-0053;Ganspan Airport;small_airport;ZA;-27.94166755676269;24.81999969482422;3778.0;no
ZA-0054;Askham Airport;small_airport;ZA;-26.9869441986;20.7772216797;2801.0;no
ZA-0055;Barrange Airport;small_airport;ZA;-26.125;22.61888885498047;3300.0;no
ZA-0057;Diamond Valley Airport;small_airport;ZA;-30.27199935913086;29.39739990234375;4900.0;no
ZA-0058;Alverstone Airfield;small_airport;ZA;-29.77972221374512;30.718334197998047;2740.0;no
ZA-0059;Baynesfield Estate Airport;small_airport;ZA;-29.761667251586918;30.3397216796875;2772.0;no
ZA-0060;Ballito Bay (Dolphin Coast) Airport;small_airport;ZA;-29.488899;31.179001;200.0;no
ZA-0061;Clan Airport;small_airport;ZA;-29.354900360107425;30.4281005859375;2180.0;no
ZA-0062;Amatikulu (Microlight) Airport;small_airport;ZA;-29.098167419433597;31.5049991607666;240.0;no
ZA-0063;Amphitheatre Lodge Airport;small_airport;ZA;-28.639941;29.147501;3900.0;no
ZA-0066;Battlefields Airport;small_airport;ZA;-28.131526947021484;30.290416717529297;4040.0;no
ZA-0067;Jozini Airport;small_airport;ZA;-27.350000381469727;32.13333511352539;355.0;no
ZA-0068;Bonwa Phala Airport;small_airport;ZA;-24.886667251586918;28.04722213745117;3650.0;no
ZA-0070;Batavia Airport;small_airport;ZA;-24.668333053588867;26.536666870117188;3195.0;no
ZA-0071;Blyde Canyon Airport;small_airport;ZA;-24.57088;30.77329;4300.0;no
ZA-0074;Boulders Game Ranch Airport;small_airport;ZA;-24.108055114746094;30.90916633605957;1500.0;no
ZA-0075;Boulders Game Ranch 2 (Microlight) Airport;small_airport;ZA;-24.08666610717773;30.843889236450195;1500.0;no
ZA-0077;Babala Lodge Airport;small_airport;ZA;-23.328611373901367;27.60961151123047;2700.0;no
ZA-0078;Baltimore Airport;small_airport;ZA;-23.257788;28.408928;3203.0;no
ZA-0079;Bergtop Airport;small_airport;ZA;-22.917943954467773;29.45783424377441;2620.0;no
ZA-0081;Alldays (Greater Kuduland) Airport;small_airport;ZA;-22.80380630493164;28.995750427246094;2590.0;no
ZA-0082;Alldays Safaris Airport;small_airport;ZA;-22.667200088500977;29.315200805664062;2650.0;no
ZA-0083;Avarel Airport;small_airport;ZA;-22.579599380493164;29.968900680541992;2100.0;no
ZA-0084;Bospoort Airport;closed;ZA;-26.595556;26.229221;5085.0;no
ZA-0085;Mafikeng North Airport;closed;ZA;-25.753393;25.611982;4181.0;no
ZA-0086;Aero Den Airport;small_airport;ZA;-25.726667404174805;27.739721298217773;4050.0;no
ZA-0087;Botsalano Airport;small_airport;ZA;-25.53333282470703;25.733333587646484;4659.0;no
ZA-0088;Beestekraal Airport;small_airport;ZA;-25.299999237060547;27.53333282470703;3200.0;no
ZA-0089;Lobatse Southeast Airport;small_airport;ZA;-25.24620056152344;25.88190078735352;3742.0;no
ZA-0090;Assegaay Bosch Game Lodge Airport;small_airport;ZA;-33.760250091552734;21.54722213745117;620.0;no
ZA-0091;Altona Airport;small_airport;ZA;-33.707637786865234;18.646249771118164;261.0;no
ZA-0092;Holrivier Airport;small_airport;ZA;-31.56666755676269;18.38333320617676;225.0;no
ZA-0093;Britstown Airport;small_airport;ZA;-30.58333396911621;23.51666641235352;3500.0;no
ZA-0094;Hazyview Airport;small_airport;ZA;-25.05010032653809;31.13190078735352;1810.0;no
ZA-0095;Khoka Moya Airport;small_airport;ZA;-24.593000411987305;31.41510009765625;1440.0;no
ZA-0096;Mkambati Airport;small_airport;ZA;-31.2849;29.9884;560.0;no
ZA-0097;Inyati Airport;small_airport;ZA;-24.777700424194336;31.385499954223636;1245.0;no
ZA-0099;Holbank Airport;small_airport;ZA;-26.57099914550781;30.243000030517575;;no
ZA-0100;Bapsfontein Airport;small_airport;ZA;-25.991908;28.415932;5292.0;no
ZA-0103;Former Bredasdorp Airport;closed;ZA;-34.665;20.0628;30.0;no
ZA-0104;Kagga Kamma Airport;small_airport;ZA;-32.732359;19.540073;3494.0;no
ZA-0105;Aviators Paradise Field;small_airport;ZA;-25.692875;27.782657;3800.0;no
ZA-0108;Bethal Airport;small_airport;ZA;-26.480902;29.466671;5475.0;no
ZA-0109;Bloemhof Airport;small_airport;ZA;-27.6094;25.5794;4127.0;no
ZA-0111;Kudu Private Nature Reserve;small_airport;ZA;-24.995;30.4033333333;4580.0;no
ZA-0112;Fly Inn Estate;small_airport;ZA;-25.9711496926;28.3502766059;5300.0;no
ZA-0115;Knysna / High Way Airfield;small_airport;ZA;-33.950756;22.979482;;no
ZA-0119;Cape Town Waterfront Heliport;heliport;ZA;-33.901018;18.425936;;no
ZA-0120;Morningstar Airfield;small_airport;ZA;-33.758944;18.548195;200.0;no
ZA-0121;Munster Airfield;closed;ZA;-31.0033;30.2487;180.0;no
ZA-0122;Au Beep Flats Airport;small_airport;ZA;-28.1081;16.8936;190.0;no
ZA-0124;Doringbaai Airstrip;small_airport;ZA;-31.8057;18.2384;130.0;no
ZA-0126;Monosite Airfield;small_airport;ZA;-31.1227;18.6095;940.0;no
ZA-0128;Garies Airport;closed;ZA;-30.6075;17.9039;1348.0;no
ZA-0129;Hondeklip Bay Airstrip;small_airport;ZA;-30.3366;17.2896;100.0;no
ZA-0130;Gamoep Airstrip;small_airport;ZA;-29.9214;18.4237;3140.0;no
ZA-0132;Buffels River Airport;small_airport;ZA;-29.6265;17.4522;615.0;no
ZA-0134;Annakop Airport;small_airport;ZA;-29.1057;19.0791;2528.0;no
ZA-0136;Kirstonia Airport;small_airport;ZA;-25.4681;23.6971;3455.0;no
ZA-0140;Kuruman Hospital Heliport;heliport;ZA;-27.459904;23.443762;;no
ZA-0141;Groblershoop Airport;small_airport;ZA;-28.912138;21.992947;;no
ZA-0142;Hopetown Airport;small_airport;ZA;-29.630074;24.095224;;no
ZA-0144;Luckhof Airport;small_airport;ZA;-29.737988;24.780042;;no
ZA-0145;Jacobsdal Airport;small_airport;ZA;-29.11701;24.785856;;no
ZA-0146;Griekwastad Airport;small_airport;ZA;-28.832734;23.27354;;no
ZA-0147;Lady Grey Golf Course Airstrip;small_airport;ZA;-30.706581;27.208231;;no
ZA-0148;Hanover Airport;small_airport;ZA;-31.075719;24.452623;;no
ZA-0151;Leeukop Farm Airfield;small_airport;ZA;-26.866842;28.072443;4954.0;no
ZA-0153;Elandspad Airfield;small_airport;ZA;-34.433548;20.722225;293.0;no
ZA-0155;Letaba Rest Camp Airstrip;small_airport;ZA;-23.833534;31.570522;;no
ZA-0157;Mutele-Masisi Airport;small_airport;ZA;-22.507196;30.891882;;no
ZA-0160;Chalumna River Airstrip;closed;ZA;-33.21;27.572;20.0;no
ZA-0161;Klipriver Airfield;small_airport;ZA;-26.475684;28.111032;5001.0;no
ZA-0162;Bingelela;small_airport;ZA;-28.711116;29.331242;3731.0;no
ZA-0163;Kalahari Oryx;small_airport;ZA;-28.421977;22.200966;2880.0;no
ZA-0165;Manzengwenya Airstrip;small_airport;ZA;-27.25942;32.7522;;no
ZA-0168;Intertherm Durban Heliport;heliport;ZA;-29.74968;31.02946;;no
ZA-0169;Lekoa Airstrip;small_airport;ZA;-26.9457;28.7136;5085.0;no
ZA-0170;King Dinizulu Hospital Helipad;heliport;ZA;-29.82198;30.98905;;no
ZA-0171;Life Westville Hospital Helipad;heliport;ZA;-29.85098;30.93211;;no
ZA-0172;Life Entabeni Hospital Helipad;heliport;ZA;-29.85551;30.98743;;no
ZA-0173;Inkosi Albert Luthuli Central Hospital Helipad;heliport;ZA;-29.87386;30.95876;;no
ZA-0174;King Edward VIII Hospital Helipad;heliport;ZA;-29.8822;30.98953;;no
ZA-0177;Delta Golf Airstrip;small_airport;ZA;-30.773168;30.423876;;no
ZA-0181;Kwelega Road Airstrip;small_airport;ZA;-32.905791;28.039851;;no
ZA-0183;Mtwentwe Farm Airfield;small_airport;ZA;-32.74585;28.22815;;no
ZA-0184;Haga Haga Airfield;small_airport;ZA;-32.75634;28.23044;;no
ZA-0187;Dudley's Field;small_airport;ZA;-34.0473;23.3033;;no
ZA-0188;Bosrivier Airstrip;small_airport;ZA;-34.0293;23.2907;;no
ZA-0189;Leppan Airfield;small_airport;ZA;-33.939568;22.66619;;no
ZA-0190;Mud Flats SANPARKS Airstrip;closed;ZA;-34.053237;23.066045;;no
ZA-0191;Bosbokduin Airstrip;closed;ZA;-34.3956;21.4017;239.0;no
ZA-0195;Contermanskloof Airstrip;small_airport;ZA;-33.8025;18.5799;;no
ZA-0197;Lambert's Bay Airfield;small_airport;ZA;-32.1018;18.336;;no
ZA-0200;Marion Research Station Heliport;heliport;ZA;-46.875999;37.857356;;no
ZA-0202;Edenvale Hospital Helipad;heliport;ZA;-26.1284;28.1288;5191.0;no
ZA-0203;Mediclinic Sandton Heliport;heliport;ZA;-26.0779;28.0121;5134.0;no
ZA-0204;Chris Hani Baragwanath Hospital Helipad;closed;ZA;-26.2603;27.9431;5466.0;no
ZA-0206;Charlotte Maxeke Johannesburg Academic Hospital Helipad;heliport;ZA;-26.1759;28.0441;5817.0;no
ZA-0208;Milpark Hospital Helipad;heliport;ZA;-26.1806;28.017;5486.0;no
ZA-0210;Midstream Helipad;heliport;ZA;-25.9279;28.1971;4954.0;no
ZA-0212;Dimension Data Helipad;heliport;ZA;-26.0422;28.0248;4993.0;no
ZA-0213;Life Fourways Hospital Helipad;heliport;ZA;-26.0119;27.9952;4813.0;no
ZA-0214;Mediclinic Midstream Heliport;heliport;ZA;-25.9248;28.1827;5128.0;no
ZA-0215;Benoni Heliport;heliport;ZA;-26.1738;28.3492;5377.0;no
ZA-0216;Bierman Landgoed Airstrip;small_airport;ZA;-26.9936;28.3217;4905.0;no
ZA-0217;Jim Fouche Resort Airport;small_airport;ZA;-27.0015;28.3706;4993.0;no
ZA-0219;Aeropark Zyn Kraal;small_airport;ZA;-25.902761;28.5473;4900.0;no
ZA-0221;Belladona Airfield;small_airport;ZA;-26.964755;24.063159;4428.0;no
ZA-0222;Buisfontein Airfield;small_airport;ZA;-27.164519;26.066372;4767.0;no
ZA-0223;Eagle Flight Academy Airfield;small_airport;ZA;-27.796561;24.973713;4070.0;no
ZA-0224;Beefmaster Airfield;small_airport;ZA;-27.820009;25.220394;4044.0;no
ZA-0225;Boscobel Airfield;small_airport;ZA;-27.943429;25.488965;4216.0;no
ZA-0226;Mawala Airstrip;small_airport;ZA;-24.979776;27.295747;3412.0;no
ZA-0228;De Hoop Nature Reserve Airstrip;small_airport;ZA;-34.454359;20.417855;72.0;no
ZA-0229;Glendower Farm;small_airport;ZA;-30.5978;29.396;4300.0;no
ZA-0230;Madikwe West Airport;small_airport;ZA;-24.8231;26.2236;3646.0;no
ZA-0233;Marataba Airport;small_airport;ZA;-24.2408;27.4908;3215.0;no
ZA-0236;ATE Helipad;heliport;ZA;-25.962091;28.137263;;no
ZA-0240;Kwande Airstrip;small_airport;ZA;-33.133964;26.581936;;no
ZA-0242;Interwaste Heliport;heliport;ZA;-26.2213;28.18166;;no
ZA-0246;Moledi Heliport;heliport;ZA;-25.8806;27.1661;4541.0;no
ZA-0247;Molori Heliport;heliport;ZA;-24.7198;26.3793;3182.0;no
ZA-0249;Glen Lyon Farm Airstrip;small_airport;ZA;-28.812247;22.383753;3640.0;no
ZA-0250;Marula Game Lodge Heliport;heliport;ZA;-25.125188;29.477766;3340.0;no
ZA-0251;Eagle View Helipad;heliport;ZA;-25.390456;30.172134;;no
ZA-0252;Cape Blue Mine Airport;small_airport;ZA;-29.334946;22.264621;3050.0;no
ZA-0253;Glenside Airfield;small_airport;ZA;-28.886091;29.537859;3520.0;no
ZA-0254;Auchas Airport;small_airport;ZA;-28.33486;16.79609;141.0;no
ZA-0255;Grasdrif Airport;small_airport;ZA;-28.38971;17.40487;413.0;no
ZA-0258;Augrabies South Airport;small_airport;ZA;-28.64383;20.30865;2260.0;no
ZA-0259;Bakenrant Boerdery Airport;small_airport;ZA;-28.62423;20.44023;2205.0;no
ZA-0260;Bakenrant North Airport;small_airport;ZA;-28.62141;20.45135;2244.0;no
ZA-0261;Kakamas West Airport;small_airport;ZA;-28.76598;20.57473;2224.0;no
ZA-0265;Mountain View Estate Airfield;small_airport;ZA;-25.86641;27.87726;4731.0;no
ZA-0267;Bo Karoo South Airport;small_airport;ZA;-29.33704;23.17968;3212.0;no
ZA-0268;Higgs Hope Airport;small_airport;ZA;-29.30453;23.28233;3362.0;no
ZA-0269;Bo Karoo North Airport;small_airport;ZA;-29.26596;23.20544;3491.0;no
ZA-0273;Former Douglas Airport;closed;ZA;-29.07549;23.76682;2386.0;no
ZA-0274;Bucklands Airport;small_airport;ZA;-29.09647;23.73104;3323.0;no
ZA-0275;Douglas North Airport;small_airport;ZA;-28.96775;23.76557;3445.0;no
ZA-0277;Klipkraal Airport;small_airport;ZA;-29.58183;24.14208;3550.0;no
ZA-0280;Corbetts Hope Airport;small_airport;ZA;-30.62622;26.34493;4360.0;no
ZA-0281;Braklaagte East Airport;small_airport;ZA;-30.59828;26.94294;4649.0;no
ZA-0282;Mayaputi Game Reserve Airport;small_airport;ZA;-30.42799;27.31309;5076.0;no
ZA-0283;Douglas Northeast Airport;small_airport;ZA;-28.92598;23.94547;3310.0;no
ZA-0284;Farm Romance Airport;small_airport;ZA;-28.4931;24.67943;3668.0;no
ZA-0285;Holpan Airport;small_airport;ZA;-28.38082;24.60613;3806.0;no
ZA-0286;Almar Exclusive Game Ranch Airport;small_airport;ZA;-27.59869;25.3439;4150.0;no
ZA-0287;Louwilla Lodge Airport;small_airport;ZA;-27.58119;25.32355;4200.0;no
ZA-0288;Belle Rive Airport;small_airport;ZA;-27.96792;25.13416;4000.0;no
ZA-0289;Balkfontein Airport;small_airport;ZA;-27.41043;26.46573;4190.0;no
ZA-0292;Duff Scott Hospital Heliport;heliport;ZA;-26.8634;26.80418;4354.0;no
ZA-0293;Afrikaanse Hengel Vereeniging (Afrikaans Fishing Association) Airport;small_airport;ZA;-26.93936;28.32789;4879.0;no
ZA-0294;Grootbraai Airport;small_airport;ZA;-27.03587;28.65938;5016.0;no
ZA-0295;Lekoa Heliport;heliport;ZA;-26.95184;28.7219;4979.0;no
ZA-0297;Madikwe East Airport;small_airport;ZA;-24.733331;26.40642;3091.0;no
ZA-0301;Kokomori Airport;small_airport;ZA;-23.08269;27.90621;2575.0;no
ZA-0302;Hood Point Heliport;heliport;ZA;-33.04079;27.89823;152.0;no
ZA-0303;Fort D'Acre Reserve Airport;small_airport;ZA;-33.49369;27.11207;151.0;no
ZA-0306;Cannon Valley Estate Airport;small_airport;ZA;-34.32444;21.89169;61.0;no
ZA-0307;Bredasdorp Airport;small_airport;ZA;-34.54802;20.08476;105.0;no
ZA-0308;Modderrivier Airport;small_airport;ZA;-29.01958;24.6535;;no
ZA-0309;Mokala Airport;small_airport;ZA;-29.17329;24.26292;;no
ZA-0311;Livingstone Hospital Heliport;heliport;ZA;-33.926379;25.57166;154.0;no
ZA-0312;Dora Nginza Provincial Hospital Heliport;heliport;ZA;-33.880352;25.562777;171.0;no
ZA-0313;Kinkelbos Heliport;heliport;ZA;-33.64509;25.87882;384.0;no
ZA-0314;Dorchester Farm Airport;small_airport;ZA;-25.47443;23.74773;;no
ZA-0315;Bray East Airport;small_airport;ZA;-25.47992;23.73199;;no
ZA-0316;Himeville Airfield;small_airport;ZA;-29.74906;29.50408;5349.0;no
ZA-0317;Eagles Creek Aviation Estate Airport;small_airport;ZA;-25.907632;28.035825;4841.0;no
ZA-0318;Highveld Hospital Heliport;heliport;ZA;-26.491786;29.231989;5331.0;no
ZA-0319;Anglo Coal Highveld Hospital Heliport;balloonport;ZA;-25.917384;29.199981;5193.0;no
ZA-0320;Grasslands Airfield;small_airport;ZA;-25.828611;28.092778;4559.0;no
ZA-0321;Black Oystercatcher;small_airport;ZA;-34.631111;19.8275;45.0;no
ZA-0324;Alkantpan Test Range Airport;small_airport;ZA;-29.933201;22.265741;3530.0;no
ZA-0326;Farm Grootfontein Airfield;small_airport;ZA;-29.192692;24.739475;3800.0;no
ZA-0327;Durban International Airport;closed;ZA;-29.969798;30.950257;33.0;no
ZA-0328;Adelaide Airport;closed;ZA;-32.6831016541;26.2942008972;1955.0;no
ZA-0329;Barberton Municipal Airfield;closed;ZA;-25.7786006927;31.0174999237;;no
ZA-0330;Giants Castle Airport;closed;ZA;-29.269699;29.566099;6086.0;no
ZA-0332;Hermanus Airport;closed;ZA;-34.415276;19.184074;72.0;no
ZA-0336;Montrose Airport;closed;ZA;-24.625;30.186111;2690.0;no
ZA-0338;Alkantpan Copper Airport;small_airport;ZA;-29.906401;22.3167;3589.0;no
ZA-0339;Arnot Power Station Airport;small_airport;ZA;-25.941099;29.810301;5594.0;no
ZA-0340;Baragwanath Airfield;small_airport;ZA;-26.348697;27.779546;5420.0;no
ZA-0341;Dunnottar Airfield;small_airport;ZA;-26.3543156175;28.466791153;5241.0;no
ZA-0342;Gravelotte Mine Airstrip;small_airport;ZA;-23.95812;30.64612;1824.0;no
ZA-0344;Mica Village Airstrip;small_airport;ZA;-24.15865;30.83891;1486.0;no
ZA-0345;Garonga Airstrip;small_airport;ZA;-24.09922;30.71658;1575.0;no
ZA-0346;Askari Airstrip;small_airport;ZA;-24.08148;30.57187;1575.0;no
ZA-0350;Ingwelala;small_airport;ZA;-24.16212;31.39501;1109.0;no
ZA-0353;Hoedspruit Civil Airfield;small_airport;ZA;-24.347618;30.946141;;no
ZA-0355;Atlantic Aerodrome;small_airport;ZA;-33.588163;18.618235;240.0;no
ZA-0356;False Bay Hospital Heliport;heliport;ZA;-34.13032;18.41469;69.0;no
ZA-0357;Mediclinic Cape Gate Heliport;heliport;ZA;-33.84831;18.69625;381.0;no
ZA-0358;Clanwilliam Nootgedacht Airstrip;small_airport;ZA;-32.28296;18.893;1086.0;no
ZA-0359;Lebanon Citrus Farm Airstrip;small_airport;ZA;-32.26719;18.92893;354.0;no
ZA-0362;Klippunt Airstrip;small_airport;ZA;-28.57991;21.13157;2661.0;no
ZA-0363;Karos Airstrip;small_airport;ZA;-28.37984;21.58413;2772.0;no
ZA-KIG;Koingnaas Airport;small_airport;ZA;-30.187136;17.282706;228.0;no
ZM-0001;Lilayi Airport;closed;ZM;-15.5122;28.3246;4264.0;no
ZM-0002;Mumbwa;small_airport;ZM;-15.072745130299998;27.1867847443;;no
ZM-0003;Luangwa Airport;small_airport;ZM;-15.606715;30.395529;;no
ZM-0006;Macha Airport;small_airport;ZM;-16.373833;26.800379;;no
ZM-0007;Kafue Airport;small_airport;ZM;-15.729562;28.093427;;no
ZM-0009;Chisamba Airport;small_airport;ZM;-14.85601;28.310738;;no
ZM-0011;Kamilonga Airport;small_airport;ZM;-15.003311;28.08601;;no
ZM-0012;Liteta Airport;small_airport;ZM;-14.826645;28.023642;;no
ZM-0013;Chiwala Airport;small_airport;ZM;-14.608313;28.343263;;no
ZM-0014;Mpongwe Airport;small_airport;ZM;-13.636671;27.758297;;no
ZM-0015;Karubwe Airport;small_airport;ZM;-15.091233;28.274492;;no
ZM-0017;Kashikishi Airport;small_airport;ZM;-9.308608;28.752645;;no
ZM-0019;Kamwe Airport;small_airport;ZM;-15.930906;27.956752;;no
ZM-0020;Kamwe West Airport;small_airport;ZM;-15.915225;27.931955;;no
ZM-0021;Lochinvar Airport;small_airport;ZM;-16.009561;27.249314;3280.0;no
ZM-0022;D181 Airport;closed;ZM;-13.956405;26.311195;;no
ZM-0023;Lufupa Lodge Airstrip;small_airport;ZM;-14.603896;26.168059;;no
ZM-0024;Majuaneti Airport;small_airport;ZM;-15.913306;28.861505;;no
ZM-0025;Katemo Airport;small_airport;ZM;-15.607539;29.806837;;no
ZM-0027;Mufumbwe Airstrip;small_airport;ZM;-13.088211;25.003993;3763.0;no
ZM-0028;Loloma Airstrip;small_airport;ZM;-13.400203;24.335572;3626.0;no
ZM-0029;Charangwe Lower Zambezi Safari Lodge Airport;small_airport;ZM;-15.78044;29.1937;1211.0;no
ZM-0030;Maunga River Airport;small_airport;ZM;-18.01637;26.74365;1673.0;no
ZM-0031;Maunga River Lodge Heliport;heliport;ZM;-18.01917;26.74355;1720.0;no
ZM-0032;Cisera Airport;small_airport;ZM;-16.091733;27.864118;3790.0;no
ZM-0033;Batoka Gorge North Airport;small_airport;ZM;-17.918404;26.10312;2838.0;no
ZM-0034;Baobab Plains Airfield;small_airport;ZM;-17.892416;25.871928;2989.0;no
ZM-0035;Batoka Airport;small_airport;ZM;-17.88415;25.84719;2949.0;no
ZM-0038;Chitokoloki Airport;small_airport;ZM;-13.83662;23.21172;3494.0;no
ZM-0039;Chavuma Airport;small_airport;ZM;-13.12071;22.69151;3425.0;no
ZM-0041;Baobab Camp Heliport;heliport;ZM;-17.89793;25.8674;3025.0;no
ZM-0042;Maramba River Airport;small_airport;ZM;-17.87528;25.88331;2982.0;no
ZM-0043;Cedrics Farm Airport;small_airport;ZM;-12.90586;28.25853;3957.0;no
ZM-0045;Kalumbila Airport;medium_airport;ZM;-12.25358;25.44432;4354.0;no
ZM-0046;Choma Airport;closed;ZM;-16.783001;27.0;4300.0;no
ZM-0047;Chama Airstrip;small_airport;ZM;-11.238236;33.160724;2560.0;no
ZM-0048;Balmoral Airport;small_airport;ZM;-15.54662;28.19442;3967.0;no
ZW-0001;Matetsi Airport;small_airport;ZW;-18.498899;25.918628;;no
ZW-0004;Bridge Camp Airstrip;small_airport;ZW;-21.247388;31.908657;;no
ZW-0005;Boli Airport;small_airport;ZW;-21.532188;31.476691;;no
ZW-0006;Malipati Airport;small_airport;ZW;-22.063618;31.436257;;no
ZW-0007;Makado Airport;small_airport;ZW;-21.456959;29.7175;;no
ZW-0010;Belingwe Airport;small_airport;ZW;-20.522514;29.876149;;no
ZW-0011;Hwali Airport;small_airport;ZW;-21.679911;29.218657;;no
ZW-0012;Mwenezi Airport;small_airport;ZW;-21.431546;30.734302;;no
ZW-0013;Lupane Airport;small_airport;ZW;-18.927645;27.806533;;no
ZW-0015;Maronga Airport;small_airport;ZW;-16.855435;28.427123;;no
ZW-0016;Chete Airport;small_airport;ZW;-17.050324;28.001822;;no
ZW-0017;Lake Kariba Airport;small_airport;ZW;-17.345659;27.635;1755.0;no
ZW-0019;Manjolo Airport;small_airport;ZW;-17.814685;27.171634;1775.0;no
ZW-0020;Chigwell Airport;small_airport;ZW;-18.16483;29.965823;;no
ZW-0021;Hot Springs Airport;small_airport;ZW;-19.653303;32.4248;;no
ZW-0022;Dorowa Airport;small_airport;ZW;-19.056975;31.775152;;no
ZW-0024;Chapoto Road Airstrip;small_airport;ZW;-15.749968;30.402576;1310.0;no
ZW-0025;Kanyemba Airport;small_airport;ZW;-15.665006;30.389806;1308.0;no
ZW-0026;Mucumbura River Airport;small_airport;ZW;-16.205187;31.681177;;no
ZW-0027;Mwanja River Airport;small_airport;ZW;-15.64811;29.9871;;no
ZW-0028;Kuperinengu Airstrip;small_airport;ZW;-15.647438;29.879651;1181.0;no
ZW-0029;Chikwenya Game Lodge Airstrip;small_airport;ZW;-15.6956;29.576598;1250.0;no
ZW-0031;Honde Valley Airport;small_airport;ZW;-18.497124;32.853992;;no
ZW-0032;Chewonde Airport;small_airport;ZW;-17.958974;28.270602;;no
ZW-0035;Gokwe North Airport;small_airport;ZW;-17.537114;28.330871;;no
ZW-0038;Chipinge Farm Airstrip;small_airport;ZW;-20.460575;32.203607;;no
ZW-0040;Kwaraguza Airport;small_airport;ZW;-18.117815;32.841205;;no
ZW-0041;Mana West Airport;small_airport;ZW;-15.83586;29.174883;1232.0;no
ZW-0044;Makuti Airstrip;closed;ZW;-16.344021;29.202102;3268.0;no
ZW-0046;Dandawa Airstrip;small_airport;ZW;-15.956175;29.274619;1370.0;no
ZW-0048;Chinyike Mine Heliport;heliport;ZW;-18.9259;30.2742;;no
ZW-0050;Little Vundu Camp Airport;small_airport;ZW;-15.79535;29.19948;1204.0;no
ZW-0051;Chief Simupas Village Airport;small_airport;ZW;-17.19447;28.07068;1719.0;no
ZW-0052;Kapoka Airstrip;small_airport;ZW;-17.139068;28.342388;2400.0;no
ZW-0053;Batoka Gorge South Airport;small_airport;ZW;-17.93221;26.11749;2805.0;no
ZW-0054;Kazungula Airport;small_airport;ZW;-17.92962;25.77313;3343.0;no
ZW-0055;Elephant Hills Heliport;heliport;ZW;-17.91199;25.82802;3054.0;no
ZW-0056;Chikopokopo Heliport;heliport;ZW;-17.96438;25.80993;3012.0;no
ZW-0057;Masuwe Heliport;heliport;ZW;-17.96588;25.81055;3005.0;no
ZW-0059;Big Four Heliport;heliport;ZW;-17.91354;25.83235;2986.0;no
ZW-0060;Bomani Airstrip;small_airport;ZW;-19.0826;27.457538;3347.0;no
ZW-0061;Mbuhulu Airstrip;closed;ZW;-19.509961;27.408571;3370.0;no
ZW-0064;Matetsi East Airstrip;small_airport;ZW;-18.37304;26.27076;2638.0;no
ZW-0065;Matetsi North 1 Airstrip;closed;ZW;-18.33451;26.24529;;no
ZW-0066;Matetsi North 2 Airstrip;closed;ZW;-18.32959;26.20575;;no
ZW-0067;Chawato Airfield;small_airport;ZW;-18.51297;26.27256;2855.0;no
ZW-0068;Camp Selous Airstrip;closed;ZW;-18.69297;27.20127;;no
ZW-0070;Kumalo Airport (RAF Kumalo);closed;ZW;-20.134541;28.612373;;no
ZW-0072;Induna Aerodrome;closed;ZW;-20.082609;28.708134;;no
ZW-0073;Belvedere Airport;closed;ZW;-17.83837;31.015649;;no
